idx,0,LOG_TIME,2023-05-14T17:40:51,2023-05-14T12:40:51
idx,1,LOG_TIME,2023-05-14T17:40:52,2023-05-14T12:40:52
idx,2,LOG_TIME,2023-05-14T17:40:53,2023-05-14T12:40:53
idx,3,LOG_TIME,2023-05-14T17:40:54,2023-05-14T12:40:54
idx,4,LOG_TIME,2023-05-14T17:40:55,2023-05-14T12:40:55
idx,5,LOG_TIME,2023-05-14T12:40:56,2023-05-14T12:40:56
idx,6,LOG_TIME,2023-05-14T17:40:57,2023-05-14T12:40:57
idx,7,LOG_TIME,2023-05-14T17:40:58,2023-05-14T12:40:58
idx,8,LOG_TIME,2023-05-14T17:40:59,2023-05-14T12:40:59
idx,9,LOG_TIME,2023-05-14T17:41:00,2023-05-14T12:41:00
idx,10,LOG_TIME,2023-05-14T12:41:01,2023-05-14T12:41:01
idx,11,LOG_TIME,2023-05-14T12:41:02,2023-05-14T12:41:02
idx,12,LOG_TIME,2023-05-14T17:41:03,2023-05-14T12:41:03
idx,13,LOG_TIME,2023-05-14T17:41:04,2023-05-14T12:41:04
idx,14,LOG_TIME,2023-05-14T17:41:05,2023-05-14T12:41:05
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,15,LOG_TIME,2023-05-14T17:41:06,2023-05-14T12:41:06
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,16,LOG_TIME,2023-05-14T17:41:07,2023-05-14T12:41:07
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,17,LOG_TIME,2023-05-14T17:41:08,2023-05-14T12:41:08
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,18,LOG_TIME,2023-05-14T17:41:09,2023-05-14T12:41:09
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,19,LOG_TIME,2023-05-14T12:41:10,2023-05-14T12:41:10
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,20,LOG_TIME,2023-05-14T17:41:11,2023-05-14T12:41:11
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,21,LOG_TIME,2023-05-14T12:41:12,2023-05-14T12:41:12
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,22,LOG_TIME,2023-05-14T12:41:13,2023-05-14T12:41:13
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,23,LOG_TIME,2023-05-14T12:41:14,2023-05-14T12:41:14
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,24,LOG_TIME,2023-05-14T17:41:15,2023-05-14T12:41:15
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,25,LOG_TIME,2023-05-14T17:41:16,2023-05-14T12:41:16
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,26,LOG_TIME,2023-05-14T17:41:17,2023-05-14T12:41:17
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,27,LOG_TIME,2023-05-14T17:41:18,2023-05-14T12:41:18
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,28,LOG_TIME,2023-05-14T17:41:19,2023-05-14T12:41:19
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,29,LOG_TIME,2023-05-14T17:41:20,2023-05-14T12:41:20
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,30,LOG_TIME,2023-05-14T17:41:21,2023-05-14T12:41:21
NAME,CPU(cores),MEMORY(bytes),
h1-app-77f798d99c-hfzrv,101m,16Mi,
idx,31,LOG_TIME,2023-05-14T17:41:22,2023-05-14T12:41:22
NAME,CPU(cores),MEMORY(bytes),
