command,keyword,start_cdt,start_utc,end_cdt,end_utc
python3 /home/gangmuk2/projects/k8s-failure-reproduction/logging/logging_start.py,start logging,2023-09-15T15:01:34,2023-09-15T20:01:34,2023-09-15T15:01:34,2023-09-15T20:01:34
kubectl apply -f deploy_h1-app.yaml,apply deployment h1-app,2023-09-15T15:01:44,2023-09-15T20:01:44,2023-09-15T15:01:46,2023-09-15T20:01:46
kubectl apply -f autoscaler.yaml,deploy autoscaler,2023-09-15T15:01:51,2023-09-15T20:01:51,2023-09-15T15:01:51,2023-09-15T20:01:51
pkill -f "python3 logging_start.py",stop logging_start.py,2023-09-15T15:10:11,2023-09-15T20:10:11,2023-09-15T15:10:11,2023-09-15T20:10:11
python3 /home/gangmuk2/projects/k8s-failure-reproduction/logging/logging_end.py,end logging,2023-09-15T15:10:16,2023-09-15T20:10:16,2023-09-15T15:10:27,2023-09-15T20:10:27
kubectl delete deploy/h1-app,delete h1-app deployment,2023-09-15T15:10:32,2023-09-15T20:10:32,2023-09-15T15:10:32,2023-09-15T20:10:32
kubectl delete hpa/h1-app,delete hpa,2023-09-15T15:10:33,2023-09-15T20:10:33,2023-09-15T15:10:33,2023-09-15T20:10:33
