idx,0,LOG_TIME,2024-05-13T02:32:48,2024-05-12T21:32:48,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,278m,3%,637Mi,7%,
kind-worker,47m,0%,194Mi,2%,
kind-worker2,61m,0%,163Mi,2%,
idx,1,LOG_TIME,2024-05-13T02:32:49,2024-05-12T21:32:49,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,278m,3%,637Mi,7%,
kind-worker,47m,0%,194Mi,2%,
kind-worker2,61m,0%,163Mi,2%,
idx,2,LOG_TIME,2024-05-13T02:32:51,2024-05-12T21:32:51,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,278m,3%,637Mi,7%,
kind-worker,47m,0%,194Mi,2%,
kind-worker2,61m,0%,163Mi,2%,
idx,3,LOG_TIME,2024-05-13T02:32:52,2024-05-12T21:32:52,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,278m,3%,637Mi,7%,
kind-worker,47m,0%,194Mi,2%,
kind-worker2,61m,0%,163Mi,2%,
idx,4,LOG_TIME,2024-05-13T02:32:53,2024-05-12T21:32:53,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,5,LOG_TIME,2024-05-13T02:32:54,2024-05-12T21:32:54,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,6,LOG_TIME,2024-05-13T02:32:55,2024-05-12T21:32:55,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,7,LOG_TIME,2024-05-13T02:32:56,2024-05-12T21:32:56,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,8,LOG_TIME,2024-05-13T02:32:57,2024-05-12T21:32:57,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,9,LOG_TIME,2024-05-13T02:32:58,2024-05-12T21:32:58,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,10,LOG_TIME,2024-05-13T02:32:59,2024-05-12T21:32:59,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,11,LOG_TIME,2024-05-13T02:33:00,2024-05-12T21:33:00,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,12,LOG_TIME,2024-05-13T02:33:01,2024-05-12T21:33:01,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,13,LOG_TIME,2024-05-13T02:33:02,2024-05-12T21:33:02,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,307m,3%,636Mi,7%,
kind-worker,41m,0%,193Mi,2%,
kind-worker2,73m,0%,163Mi,2%,
idx,14,LOG_TIME,2024-05-13T02:33:03,2024-05-12T21:33:03,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
