idx,0,LOG_TIME,2024-01-13T22:59:43,2024-01-13T16:59:43,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,263m,3%,729Mi,9%,
kind-worker,60m,0%,275Mi,3%,
kind-worker2,42m,0%,262Mi,3%,
idx,1,LOG_TIME,2024-01-13T22:59:44,2024-01-13T16:59:44,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,2,LOG_TIME,2024-01-13T22:59:45,2024-01-13T16:59:45,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,3,LOG_TIME,2024-01-13T22:59:46,2024-01-13T16:59:46,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,4,LOG_TIME,2024-01-13T22:59:47,2024-01-13T16:59:47,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,5,LOG_TIME,2024-01-13T22:59:48,2024-01-13T16:59:48,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,6,LOG_TIME,2024-01-13T22:59:50,2024-01-13T16:59:50,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,7,LOG_TIME,2024-01-13T22:59:51,2024-01-13T16:59:51,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,8,LOG_TIME,2024-01-13T22:59:52,2024-01-13T16:59:52,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,9,LOG_TIME,2024-01-13T22:59:53,2024-01-13T16:59:53,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,10,LOG_TIME,2024-01-13T22:59:54,2024-01-13T16:59:54,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,261m,3%,728Mi,9%,
kind-worker,53m,0%,273Mi,3%,
kind-worker2,46m,0%,261Mi,3%,
idx,11,LOG_TIME,2024-01-13T22:59:55,2024-01-13T16:59:55,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,12,LOG_TIME,2024-01-13T22:59:56,2024-01-13T16:59:56,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,13,LOG_TIME,2024-01-13T22:59:57,2024-01-13T16:59:57,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,14,LOG_TIME,2024-01-13T22:59:58,2024-01-13T16:59:58,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,15,LOG_TIME,2024-01-13T22:59:59,2024-01-13T16:59:59,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,16,LOG_TIME,2024-01-13T23:00:00,2024-01-13T17:00:00,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,17,LOG_TIME,2024-01-13T23:00:01,2024-01-13T17:00:01,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,18,LOG_TIME,2024-01-13T23:00:02,2024-01-13T17:00:02,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,19,LOG_TIME,2024-01-13T23:00:03,2024-01-13T17:00:03,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,20,LOG_TIME,2024-01-13T23:00:04,2024-01-13T17:00:04,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,920m,11%,733Mi,9%,
kind-worker,51m,0%,273Mi,3%,
kind-worker2,213m,2%,278Mi,3%,
idx,21,LOG_TIME,2024-01-13T23:00:05,2024-01-13T17:00:05,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1020m,12%,742Mi,9%,
kind-worker,48m,0%,274Mi,3%,
kind-worker2,57m,0%,266Mi,3%,
idx,22,LOG_TIME,2024-01-13T23:00:06,2024-01-13T17:00:06,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1020m,12%,742Mi,9%,
kind-worker,48m,0%,274Mi,3%,
kind-worker2,57m,0%,266Mi,3%,
idx,23,LOG_TIME,2024-01-13T23:00:07,2024-01-13T17:00:07,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1020m,12%,742Mi,9%,
kind-worker,48m,0%,274Mi,3%,
kind-worker2,57m,0%,266Mi,3%,
idx,24,LOG_TIME,2024-01-13T23:00:08,2024-01-13T17:00:08,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1020m,12%,742Mi,9%,
kind-worker,48m,0%,274Mi,3%,
kind-worker2,57m,0%,266Mi,3%,
idx,25,LOG_TIME,2024-01-13T23:00:09,2024-01-13T17:00:09,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1020m,12%,742Mi,9%,
kind-worker,48m,0%,274Mi,3%,
kind-worker2,57m,0%,266Mi,3%,
idx,26,LOG_TIME,2024-01-13T23:00:10,2024-01-13T17:00:10,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1020m,12%,742Mi,9%,
kind-worker,48m,0%,274Mi,3%,
kind-worker2,57m,0%,266Mi,3%,
idx,27,LOG_TIME,2024-01-13T23:00:11,2024-01-13T17:00:11,-
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1020m,12%,742Mi,9%,
kind-worker,48m,0%,274Mi,3%,
kind-worker2,57m,0%,266Mi,3%,
