idx,0,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,374m,4%,1351Mi,16%,
kind-worker,43m,0%,324Mi,4%,
kind-worker2,52m,0%,387Mi,4%,
kind-worker3,38m,0%,366Mi,4%,
idx,1,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,374m,4%,1351Mi,16%,
kind-worker,43m,0%,324Mi,4%,
kind-worker2,52m,0%,387Mi,4%,
kind-worker3,38m,0%,366Mi,4%,
idx,2,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,374m,4%,1351Mi,16%,
kind-worker,43m,0%,324Mi,4%,
kind-worker2,52m,0%,387Mi,4%,
kind-worker3,38m,0%,366Mi,4%,
idx,3,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,374m,4%,1351Mi,16%,
kind-worker,43m,0%,324Mi,4%,
kind-worker2,52m,0%,387Mi,4%,
kind-worker3,38m,0%,366Mi,4%,
idx,4,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,374m,4%,1351Mi,16%,
kind-worker,43m,0%,324Mi,4%,
kind-worker2,52m,0%,387Mi,4%,
kind-worker3,38m,0%,366Mi,4%,
idx,5,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,6,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,7,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,8,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,9,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,10,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,11,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,12,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,13,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,534m,6%,1350Mi,16%,
kind-worker,41m,0%,324Mi,4%,
kind-worker2,51m,0%,387Mi,4%,
kind-worker3,42m,0%,363Mi,4%,
idx,14,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,15,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,16,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,17,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,18,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,19,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,20,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,21,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,22,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,23,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1036m,12%,1350Mi,16%,
kind-worker,33m,0%,324Mi,4%,
kind-worker2,54m,0%,387Mi,4%,
kind-worker3,36m,0%,362Mi,4%,
idx,24,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1022m,12%,1351Mi,16%,
kind-worker,178m,2%,341Mi,4%,
kind-worker2,53m,0%,366Mi,4%,
kind-worker3,32m,0%,362Mi,4%,
idx,25,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1022m,12%,1351Mi,16%,
kind-worker,178m,2%,341Mi,4%,
kind-worker2,53m,0%,366Mi,4%,
kind-worker3,32m,0%,362Mi,4%,
idx,26,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1022m,12%,1351Mi,16%,
kind-worker,178m,2%,341Mi,4%,
kind-worker2,53m,0%,366Mi,4%,
kind-worker3,32m,0%,362Mi,4%,
idx,27,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1022m,12%,1351Mi,16%,
kind-worker,178m,2%,341Mi,4%,
kind-worker2,53m,0%,366Mi,4%,
kind-worker3,32m,0%,362Mi,4%,
idx,28,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1022m,12%,1351Mi,16%,
kind-worker,178m,2%,341Mi,4%,
kind-worker2,53m,0%,366Mi,4%,
kind-worker3,32m,0%,362Mi,4%,
idx,29,LOG_TIME,2023-05-01T05:53:07,2023-05-01T00:53:07
NAME,CPU(cores),CPU%,MEMORY(bytes),MEMORY%,
kind-control-plane,1022m,12%,1351Mi,16%,
