idx,0,LOG_TIME,2023-09-15T20:49:21,2023-09-15T15:49:21
idx,1,LOG_TIME,2023-09-15T20:49:22,2023-09-15T15:49:22
idx,2,LOG_TIME,2023-09-15T20:49:23,2023-09-15T15:49:23
idx,3,LOG_TIME,2023-09-15T20:49:24,2023-09-15T15:49:24
idx,4,LOG_TIME,2023-09-15T20:49:25,2023-09-15T15:49:25
idx,5,LOG_TIME,2023-09-15T20:49:26,2023-09-15T15:49:26
idx,6,LOG_TIME,2023-09-15T20:49:27,2023-09-15T15:49:27
idx,7,LOG_TIME,2023-09-15T20:49:28,2023-09-15T15:49:28
idx,8,LOG_TIME,2023-09-15T20:49:29,2023-09-15T15:49:29
idx,9,LOG_TIME,2023-09-15T20:49:31,2023-09-15T15:49:31
idx,10,LOG_TIME,2023-09-15T20:49:32,2023-09-15T15:49:32
idx,11,LOG_TIME,2023-09-15T20:49:33,2023-09-15T15:49:33
idx,12,LOG_TIME,2023-09-15T20:49:34,2023-09-15T15:49:34
idx,13,LOG_TIME,2023-09-15T20:49:35,2023-09-15T15:49:35
idx,14,LOG_TIME,2023-09-15T20:49:36,2023-09-15T15:49:36
idx,15,LOG_TIME,2023-09-15T20:49:37,2023-09-15T15:49:37
idx,16,LOG_TIME,2023-09-15T20:49:38,2023-09-15T15:49:38
idx,17,LOG_TIME,2023-09-15T20:49:39,2023-09-15T15:49:39
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-66f58bff7c-4c8qn,2m,3Mi,
nginx-deployment-66f58bff7c-7kkk5,1m,3Mi,
idx,18,LOG_TIME,2023-09-15T20:49:40,2023-09-15T15:49:40
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-66f58bff7c-4c8qn,2m,3Mi,
nginx-deployment-66f58bff7c-7kkk5,1m,3Mi,
idx,19,LOG_TIME,2023-09-15T20:49:41,2023-09-15T15:49:41
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-66f58bff7c-4c8qn,2m,3Mi,
nginx-deployment-66f58bff7c-7kkk5,1m,3Mi,
idx,20,LOG_TIME,2023-09-15T20:49:42,2023-09-15T15:49:42
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-66f58bff7c-4c8qn,2m,3Mi,
nginx-deployment-66f58bff7c-7kkk5,1m,3Mi,
idx,21,LOG_TIME,2023-09-15T20:49:43,2023-09-15T15:49:43
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-66f58bff7c-4c8qn,2m,3Mi,
nginx-deployment-66f58bff7c-7kkk5,1m,3Mi,
idx,22,LOG_TIME,2023-09-15T20:49:44,2023-09-15T15:49:44
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-66f58bff7c-4c8qn,2m,3Mi,
nginx-deployment-66f58bff7c-7kkk5,1m,3Mi,
idx,23,LOG_TIME,2023-09-15T20:49:45,2023-09-15T15:49:45
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-66f58bff7c-4c8qn,2m,3Mi,
nginx-deployment-66f58bff7c-7kkk5,1m,3Mi,
idx,24,LOG_TIME,2023-09-15T20:49:46,2023-09-15T15:49:46
