idx,0,LOG_TIME,2023-09-19T08:13:22,2023-09-19T03:13:22
idx,1,LOG_TIME,2023-09-19T08:13:23,2023-09-19T03:13:23
idx,2,LOG_TIME,2023-09-19T08:13:24,2023-09-19T03:13:24
idx,3,LOG_TIME,2023-09-19T08:13:25,2023-09-19T03:13:25
idx,4,LOG_TIME,2023-09-19T08:13:27,2023-09-19T03:13:27
idx,5,LOG_TIME,2023-09-19T08:13:28,2023-09-19T03:13:28
idx,6,LOG_TIME,2023-09-19T08:13:29,2023-09-19T03:13:29
idx,7,LOG_TIME,2023-09-19T08:13:30,2023-09-19T03:13:30
idx,8,LOG_TIME,2023-09-19T08:13:31,2023-09-19T03:13:31
idx,9,LOG_TIME,2023-09-19T08:13:32,2023-09-19T03:13:32
idx,10,LOG_TIME,2023-09-19T08:13:33,2023-09-19T03:13:33
idx,11,LOG_TIME,2023-09-19T08:13:34,2023-09-19T03:13:34
idx,12,LOG_TIME,2023-09-19T08:13:35,2023-09-19T03:13:35
idx,13,LOG_TIME,2023-09-19T08:13:36,2023-09-19T03:13:36
idx,14,LOG_TIME,2023-09-19T08:13:37,2023-09-19T03:13:37
idx,15,LOG_TIME,2023-09-19T08:13:38,2023-09-19T03:13:38
idx,16,LOG_TIME,2023-09-19T08:13:39,2023-09-19T03:13:39
idx,17,LOG_TIME,2023-09-19T08:13:40,2023-09-19T03:13:40
idx,18,LOG_TIME,2023-09-19T08:13:41,2023-09-19T03:13:41
idx,19,LOG_TIME,2023-09-19T08:13:42,2023-09-19T03:13:42
idx,20,LOG_TIME,2023-09-19T08:13:43,2023-09-19T03:13:43
idx,21,LOG_TIME,2023-09-19T08:13:44,2023-09-19T03:13:44
idx,22,LOG_TIME,2023-09-19T08:13:45,2023-09-19T03:13:45
idx,23,LOG_TIME,2023-09-19T08:13:46,2023-09-19T03:13:46
idx,24,LOG_TIME,2023-09-19T08:13:47,2023-09-19T03:13:47
idx,25,LOG_TIME,2023-09-19T08:13:48,2023-09-19T03:13:48
idx,26,LOG_TIME,2023-09-19T08:13:49,2023-09-19T03:13:49
idx,27,LOG_TIME,2023-09-19T08:13:51,2023-09-19T03:13:51
idx,28,LOG_TIME,2023-09-19T08:13:52,2023-09-19T03:13:52
idx,29,LOG_TIME,2023-09-19T08:13:53,2023-09-19T03:13:53
idx,30,LOG_TIME,2023-09-19T08:13:54,2023-09-19T03:13:54
idx,31,LOG_TIME,2023-09-19T08:13:55,2023-09-19T03:13:55
idx,32,LOG_TIME,2023-09-19T08:13:56,2023-09-19T03:13:56
idx,33,LOG_TIME,2023-09-19T08:13:57,2023-09-19T03:13:57
idx,34,LOG_TIME,2023-09-19T08:13:58,2023-09-19T03:13:58
idx,35,LOG_TIME,2023-09-19T08:13:59,2023-09-19T03:13:59
idx,36,LOG_TIME,2023-09-19T08:14:00,2023-09-19T03:14:00
idx,37,LOG_TIME,2023-09-19T08:14:01,2023-09-19T03:14:01
idx,38,LOG_TIME,2023-09-19T08:14:02,2023-09-19T03:14:02
idx,39,LOG_TIME,2023-09-19T08:14:03,2023-09-19T03:14:03
idx,40,LOG_TIME,2023-09-19T08:14:04,2023-09-19T03:14:04
idx,41,LOG_TIME,2023-09-19T08:14:05,2023-09-19T03:14:05
idx,42,LOG_TIME,2023-09-19T08:14:06,2023-09-19T03:14:06
idx,43,LOG_TIME,2023-09-19T08:14:07,2023-09-19T03:14:07
idx,44,LOG_TIME,2023-09-19T08:14:08,2023-09-19T03:14:08
idx,45,LOG_TIME,2023-09-19T08:14:09,2023-09-19T03:14:09
idx,46,LOG_TIME,2023-09-19T08:14:10,2023-09-19T03:14:10
idx,47,LOG_TIME,2023-09-19T08:14:11,2023-09-19T03:14:11
idx,48,LOG_TIME,2023-09-19T08:14:12,2023-09-19T03:14:12
idx,49,LOG_TIME,2023-09-19T08:14:13,2023-09-19T03:14:13
idx,50,LOG_TIME,2023-09-19T08:14:15,2023-09-19T03:14:15
idx,51,LOG_TIME,2023-09-19T08:14:16,2023-09-19T03:14:16
idx,52,LOG_TIME,2023-09-19T08:14:17,2023-09-19T03:14:17
idx,53,LOG_TIME,2023-09-19T08:14:18,2023-09-19T03:14:18
idx,54,LOG_TIME,2023-09-19T08:14:19,2023-09-19T03:14:19
idx,55,LOG_TIME,2023-09-19T08:14:20,2023-09-19T03:14:20
idx,56,LOG_TIME,2023-09-19T08:14:21,2023-09-19T03:14:21
idx,57,LOG_TIME,2023-09-19T08:14:22,2023-09-19T03:14:22
idx,58,LOG_TIME,2023-09-19T08:14:23,2023-09-19T03:14:23
idx,59,LOG_TIME,2023-09-19T08:14:24,2023-09-19T03:14:24
idx,60,LOG_TIME,2023-09-19T08:14:25,2023-09-19T03:14:25
idx,61,LOG_TIME,2023-09-19T08:14:26,2023-09-19T03:14:26
idx,62,LOG_TIME,2023-09-19T08:14:27,2023-09-19T03:14:27
idx,63,LOG_TIME,2023-09-19T08:14:28,2023-09-19T03:14:28
idx,64,LOG_TIME,2023-09-19T08:14:29,2023-09-19T03:14:29
idx,65,LOG_TIME,2023-09-19T08:14:31,2023-09-19T03:14:31
idx,66,LOG_TIME,2023-09-19T08:14:32,2023-09-19T03:14:32
idx,67,LOG_TIME,2023-09-19T08:14:33,2023-09-19T03:14:33
idx,68,LOG_TIME,2023-09-19T08:14:34,2023-09-19T03:14:34
idx,69,LOG_TIME,2023-09-19T08:14:35,2023-09-19T03:14:35
idx,70,LOG_TIME,2023-09-19T08:14:36,2023-09-19T03:14:36
idx,71,LOG_TIME,2023-09-19T08:14:37,2023-09-19T03:14:37
idx,72,LOG_TIME,2023-09-19T08:14:38,2023-09-19T03:14:38
idx,73,LOG_TIME,2023-09-19T08:14:39,2023-09-19T03:14:39
idx,74,LOG_TIME,2023-09-19T08:14:40,2023-09-19T03:14:40
idx,75,LOG_TIME,2023-09-19T08:14:41,2023-09-19T03:14:41
idx,76,LOG_TIME,2023-09-19T08:14:42,2023-09-19T03:14:42
idx,77,LOG_TIME,2023-09-19T08:14:43,2023-09-19T03:14:43
idx,78,LOG_TIME,2023-09-19T08:14:44,2023-09-19T03:14:44
idx,79,LOG_TIME,2023-09-19T08:14:45,2023-09-19T03:14:45
idx,80,LOG_TIME,2023-09-19T08:14:46,2023-09-19T03:14:46
idx,81,LOG_TIME,2023-09-19T08:14:47,2023-09-19T03:14:47
idx,82,LOG_TIME,2023-09-19T08:14:48,2023-09-19T03:14:48
idx,83,LOG_TIME,2023-09-19T08:14:49,2023-09-19T03:14:49
idx,84,LOG_TIME,2023-09-19T08:14:50,2023-09-19T03:14:50
idx,85,LOG_TIME,2023-09-19T08:14:51,2023-09-19T03:14:51
idx,86,LOG_TIME,2023-09-19T08:14:52,2023-09-19T03:14:52
idx,87,LOG_TIME,2023-09-19T08:14:54,2023-09-19T03:14:54
idx,88,LOG_TIME,2023-09-19T08:14:55,2023-09-19T03:14:55
idx,89,LOG_TIME,2023-09-19T08:14:56,2023-09-19T03:14:56
idx,90,LOG_TIME,2023-09-19T08:14:57,2023-09-19T03:14:57
idx,91,LOG_TIME,2023-09-19T08:14:58,2023-09-19T03:14:58
idx,92,LOG_TIME,2023-09-19T08:14:59,2023-09-19T03:14:59
idx,93,LOG_TIME,2023-09-19T08:15:00,2023-09-19T03:15:00
idx,94,LOG_TIME,2023-09-19T08:15:01,2023-09-19T03:15:01
idx,95,LOG_TIME,2023-09-19T08:15:02,2023-09-19T03:15:02
idx,96,LOG_TIME,2023-09-19T08:15:03,2023-09-19T03:15:03
idx,97,LOG_TIME,2023-09-19T08:15:04,2023-09-19T03:15:04
idx,98,LOG_TIME,2023-09-19T08:15:05,2023-09-19T03:15:05
idx,99,LOG_TIME,2023-09-19T08:15:06,2023-09-19T03:15:06
idx,100,LOG_TIME,2023-09-19T08:15:07,2023-09-19T03:15:07
